구어	klue-dp-v1_dev_01027_airbnb	세탁기, 식기세척기, 냉장고, 각종 조리용품 등 집엔 없는것이 없습니다.	세탁기/NNG*,/SP 식기/NNG*세척기/NNG*,/SP 냉장고/NNG*,/SP 각종/NNG 조리/NNG*용품/NNG 등/NNB 집/NNG*에/JKB+ㄴ/JX 없/VA*는/ETM*것/NNB*이/JKS 없/VA*습니다/EF*./SF	세탁기/NNG*,/SP 식기/NNG*세척기/NNG*,/SP 냉장고/NNG*,/SP 각종/NNG 조리/NNG*용품/NNG 등/NNB 집/NNG*엔/JKB:DIC 없/VA*는/ETM*것/NNB*이/JKS 없/VA*습니다/EF*./SF	세/B-NNG 탁/I-NNG 기/I-NNG ,/B-SP @B@ 식/B-NNG 기/I-NNG 세/B-NNG 척/I-NNG 기/I-NNG ,/B-SP @B@ 냉/B-NNG 장/I-NNG 고/I-NNG ,/B-SP @B@ 각/B-NNG 종/I-NNG @B@ 조/B-NNG 리/I-NNG 용/B-NNG 품/I-NNG @B@ 등/B-NNB @B@ 집/B-NNG 엔/B-JKB:DIC @B@ 없/B-VA 는/B-ETM 것/B-NNB 이/B-JKS @B@ 없/B-VA 습/B-EF 니/I-EF 다/I-EF ./B-SF	엔@B-JKB:DIC=에/JKB+ㄴ/JX	-
구어	klue-dp-v1_dev_01028_airbnb	특히 화장실이 3개인점과 주방이 넓었던 점이 좋았습니다.	특히/MAG 화장실/NNG*이/JKS 3/SN*개/NNB*이/VCP+ㄴ/ETM*점/NNG*과/JC 주방/NNG*이/JKS 넓/VA*었/EP*던/ETM 점/NNG*이/JKS 좋/VA*았/EP*습니다/EF*./SF	특히/MAG 화장실/NNG*이/JKS 3/SN*개/NNB*인/VCP:DIC*점/NNG*과/JC 주방/NNG*이/JKS 넓/VA*었/EP*던/ETM 점/NNG*이/JKS 좋/VA*았/EP*습니다/EF*./SF	특/B-MAG 히/I-MAG @B@ 화/B-NNG 장/I-NNG 실/I-NNG 이/B-JKS @B@ 3/B-SN 개/B-NNB 인/B-VCP:DIC 점/B-NNG 과/B-JC @B@ 주/B-NNG 방/I-NNG 이/B-JKS @B@ 넓/B-VA 었/B-EP 던/B-ETM @B@ 점/B-NNG 이/B-JKS @B@ 좋/B-VA 았/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF	인|점/NNG@B-VCP:DIC=이/VCP+ㄴ/ETM	-
구어	klue-dp-v1_dev_01029_airbnb	정말 행복한 삶을 살고계시는 주인부부가 계십니다.	정말/MAG 행복/NNG*하/XSA+ㄴ/ETM 삶/NNG*을/JKO 살/VV*고/EC*계시/VX*는/ETM 주인/NNG*부부/NNG*가/JKS 계시/VV+ㅂ/EF*니다/EF*./SF	정말/MAG 행복/NNG*한/XSA:DIC 삶/NNG*을/JKO 살/VV*고/EC*계시/VX*는/ETM 주인/NNG*부부/NNG*가/JKS 계십/VV:DIC*니다/EF*./SF	정/B-MAG 말/I-MAG @B@ 행/B-NNG 복/I-NNG 한/B-XSA:DIC @B@ 삶/B-NNG 을/B-JKO @B@ 살/B-VV 고/B-EC 계/B-VX 시/I-VX 는/B-ETM @B@ 주/B-NNG 인/I-NNG 부/B-NNG 부/I-NNG 가/B-JKS @B@ 계/B-VV 십/I-VV:DIC 니/I-EF 다/I-EF ./B-SF	한@B-XSA:DIC=하/XSA+ㄴ/ETM 십|니/EF@I-VV:DIC=시/VV+ㅂ/EF	-
구어	klue-dp-v1_dev_01030_airbnb	깔끔하고 큰 방에 갖출 것 다 갖춘 숙소입니다.	깔끔하/VA*고/EC 크/VA+ㄴ/ETM 방/NNG*에/JKB 갖추/VV+ㄹ/ETM 것/NNB 다/MAG 갖추/VV+ㄴ/ETM 숙소/NNG*이/VCP+ㅂ/EF*니다/EF*./SF	깔끔하/VA*고/EC 큰/VA:DIC 방/NNG*에/JKB 갖출/VV:DIC 것/NNB 다/MAG 갖춘/VV:DIC 숙소/NNG*입/VCP:DIC*니다/EF*./SF	깔/B-VA 끔/I-VA 하/I-VA 고/B-EC @B@ 큰/B-VA:DIC @B@ 방/B-NNG 에/B-JKB @B@ 갖/B-VV 출/I-VV:DIC @B@ 것/B-NNB @B@ 다/B-MAG @B@ 갖/B-VV 춘/I-VV:DIC @B@ 숙/B-NNG 소/I-NNG 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	큰@B-VA:DIC=크/VA+ㄴ/ETM 출@I-VV:DIC=추/VV+ㄹ/ETM 춘@I-VV:DIC=추/VV+ㄴ/ETM 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01031_airbnb	지히철역에서 살짝먼게 좀 그렇지만 다닐만해요.	지히철/NNG*역/NNG*에서/JKB 살짝/NNG*멀/VA+ㄴ/ETM*것/NNB+이/JKS 좀/MAG 그렇/VA*지만/EC 다니/VV+ㄹ/ETM*만/NNB*하/XSA+아/EF*요/EF*./SF	지히철/NNG*역/NNG*에서/JKB 살짝/NNG*먼/VA:DIC*게/NNB:DIC 좀/MAG 그렇/VA*지만/EC 다닐/VV:DIC*만/NNB*해/XSA:DIC*요/EF*./SF	지/B-NNG 히/I-NNG 철/I-NNG 역/B-NNG 에/B-JKB 서/I-JKB @B@ 살/B-NNG 짝/I-NNG 먼/B-VA:DIC 게/B-NNB:DIC @B@ 좀/B-MAG @B@ 그/B-VA 렇/I-VA 지/B-EC 만/I-EC @B@ 다/B-VV 닐/I-VV:DIC 만/B-NNB 해/B-XSA:DIC 요/I-EF ./B-SF	먼게@B-VA:DIC=멀/VA+ㄴ/ETM*것/NNB+이/JKS 닐|만/NNB@I-VV:DIC=니/VV+ㄹ/ETM 해|요/EF@B-XSA:DIC=하/XSA+아/EF	-
구어	klue-dp-v1_dev_01032_airbnb	신주쿠에 숙소많이 잡으시는데 비싸구 헷갈려요.	신주쿠/NNP*에/JKB 숙소/NNG*많이/MAG 잡/VV*으시/EP*는데/EC 비싸/VA*구/EC 헷갈리/VV+어/EF*요/EF*./SF	신주쿠/NNP*에/JKB 숙소/NNG*많이/MAG 잡/VV*으시/EP*는데/EC 비싸/VA*구/EC 헷갈려/VV:DIC*요/EF*./SF	신/B-NNP 주/I-NNP 쿠/I-NNP 에/B-JKB @B@ 숙/B-NNG 소/I-NNG 많/B-MAG 이/I-MAG @B@ 잡/B-VV 으/B-EP 시/I-EP 는/B-EC 데/I-EC @B@ 비/B-VA 싸/I-VA 구/B-EC @B@ 헷/B-VV 갈/I-VV 려/I-VV:DIC 요/I-EF ./B-SF	려|요/EF@I-VV:DIC=리/VV+어/EF	-
구어	klue-dp-v1_dev_01033_airbnb	깔끔한 집, 멋진 뷰, 친절한 호스트 덕분에 즐거운 여행이었습니다.	깔끔하/VA+ㄴ/ETM 집/NNG*,/SP 멋지/VA+ㄴ/ETM 뷰/NNG*,/SP 친절/NNG*하/XSA+ㄴ/ETM 호스트/NNG 덕분/NNG*에/JKB 즐겁/VA*ㄴ/ETM 여행/NNG*이/VCP*었/EP*습니다/EF*./SF	깔끔한/VA:DIC 집/NNG*,/SP 멋진/VA:DIC 뷰/NNG*,/SP 친절/NNG*한/XSA:DIC 호스트/NNG 덕분/NNG*에/JKB 즐거/VA:DIC*운/ETM:DIC 여행/NNG*이/VCP*었/EP*습니다/EF*./SF	깔/B-VA 끔/I-VA 한/I-VA:DIC @B@ 집/B-NNG ,/B-SP @B@ 멋/B-VA 진/I-VA:DIC @B@ 뷰/B-NNG ,/B-SP @B@ 친/B-NNG 절/I-NNG 한/B-XSA:DIC @B@ 호/B-NNG 스/I-NNG 트/I-NNG @B@ 덕/B-NNG 분/I-NNG 에/B-JKB @B@ 즐/B-VA 거/I-VA:DIC 운/B-ETM:DIC @B@ 여/B-NNG 행/I-NNG 이/B-VCP 었/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF	한@I-VA:DIC=하/VA+ㄴ/ETM 진@I-VA:DIC=지/VA+ㄴ/ETM 한@B-XSA:DIC=하/XSA+ㄴ/ETM 거운@I-VA:DIC=겁/VA*ㄴ/ETM	-
구어	klue-dp-v1_dev_01034_airbnb	친절하시고, 아시안 문화에대한 관심이 많으십니다!	친절/NNG*하/XSA*시/EP*고/EC*,/SP 아시안/NNP 문화/NNG*에/JKB*대하/VV+ㄴ/ETM 관심/NNG*이/JKS 많/VA*으시/EP+ㅂ/EF*니다/EF*!/SF	친절/NNG*하/XSA*시/EP*고/EC*,/SP 아시안/NNP 문화/NNG*에/JKB*대한/VV:DIC 관심/NNG*이/JKS 많/VA*으십/EP:DIC*니다/EF*!/SF	친/B-NNG 절/I-NNG 하/B-XSA 시/B-EP 고/B-EC ,/B-SP @B@ 아/B-NNP 시/I-NNP 안/I-NNP @B@ 문/B-NNG 화/I-NNG 에/B-JKB 대/B-VV 한/I-VV:DIC @B@ 관/B-NNG 심/I-NNG 이/B-JKS @B@ 많/B-VA 으/B-EP 십/I-EP:DIC 니/I-EF 다/I-EF !/B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 십|니/EF@I-EP:DIC=시/EP+ㅂ/EF	-
구어	klue-dp-v1_dev_01035_airbnb	에어비앤비에서 묵었던 숙소중에서 가장 좋았습니다.	에어비앤비/NNP*에서/JKB 묵/VV*었/EP*던/ETM 숙소/NNG*중/NNB*에서/JKB 가장/MAG 좋/VA*았/EP*습니다/EF*./SF	에어비앤비/NNP*에서/JKB 묵/VV*었/EP*던/ETM 숙소/NNG*중/NNB*에서/JKB 가장/MAG 좋/VA*았/EP*습니다/EF*./SF	에/B-NNP 어/I-NNP 비/I-NNP 앤/I-NNP 비/I-NNP 에/B-JKB 서/I-JKB @B@ 묵/B-VV 었/B-EP 던/B-ETM @B@ 숙/B-NNG 소/I-NNG 중/B-NNB 에/B-JKB 서/I-JKB @B@ 가/B-MAG 장/I-MAG @B@ 좋/B-VA 았/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF		-
구어	klue-dp-v1_dev_01036_airbnb	바르셀로나에서 여유를 즐기고 싶은분들께 추천합니다!	바르셀로나/NNP*에서/JKB 여유/NNG*를/JKO 즐기/VV*고/EC 싶/VX*은/ETM*분/NNB*들/XSN*께/JKB 추천/NNG*하/XSV+ㅂ/EF*니다/EF*!/SF	바르셀로나/NNP*에서/JKB 여유/NNG*를/JKO 즐기/VV*고/EC 싶/VX*은/ETM*분/NNB*들/XSN*께/JKB 추천/NNG*합/XSV:DIC*니다/EF*!/SF	바/B-NNP 르/I-NNP 셀/I-NNP 로/I-NNP 나/I-NNP 에/B-JKB 서/I-JKB @B@ 여/B-NNG 유/I-NNG 를/B-JKO @B@ 즐/B-VV 기/I-VV 고/B-EC @B@ 싶/B-VX 은/B-ETM 분/B-NNB 들/B-XSN 께/B-JKB @B@ 추/B-NNG 천/I-NNG 합/B-XSV:DIC 니/I-EF 다/I-EF !/B-SF	합|니/EF@B-XSV:DIC=하/XSV+ㅂ/EF	-
구어	klue-dp-v1_dev_01037_airbnb	후기가 좋은데는 다 이유가 있는 것 같아요!	후기/NNG*가/JKS 좋/VA*은/ETM*데/NNB*는/JX 다/MAG 이유/NNG*가/JKS 있/VV*는/ETM 것/NNB 같/VA*아/EF*요/JX*!/SF	후기/NNG*가/JKS 좋/VA*은/ETM*데/NNB*는/JX 다/MAG 이유/NNG*가/JKS 있/VV*는/ETM 것/NNB 같/VA*아/EF*요/JX*!/SF	후/B-NNG 기/I-NNG 가/B-JKS @B@ 좋/B-VA 은/B-ETM 데/B-NNB 는/B-JX @B@ 다/B-MAG @B@ 이/B-NNG 유/I-NNG 가/B-JKS @B@ 있/B-VV 는/B-ETM @B@ 것/B-NNB @B@ 같/B-VA 아/B-EF 요/B-JX !/B-SF		-
구어	klue-dp-v1_dev_01038_airbnb	이 숙소의 가장 큰 장점은 주요 관광지와 가까운 것 그리고 맛있는 아침 식사였어요.	이/MM 숙소/NNG*의/JKG 가장/MAG 크/VA+ㄴ/ETM 장점/NNG*은/JX 주요/NNG 관광지/NNG*와/JC 가깝/VA*ㄴ/ETM 것/NNB 그리고/MAJ 맛/NNG*있/VA*는/ETM 아침/NNG 식사/NNG*이/VCP+었/EP*어요/EF*./SF	이/MM 숙소/NNG*의/JKG 가장/MAG 큰/VA:DIC 장점/NNG*은/JX 주요/NNG 관광지/NNG*와/JC 가까/VA:DIC*운/ETM:DIC 것/NNB 그리고/MAJ 맛/NNG*있/VA*는/ETM 아침/NNG 식사/NNG*였/VCP:DIC*어요/EF*./SF	이/B-MM @B@ 숙/B-NNG 소/I-NNG 의/B-JKG @B@ 가/B-MAG 장/I-MAG @B@ 큰/B-VA:DIC @B@ 장/B-NNG 점/I-NNG 은/B-JX @B@ 주/B-NNG 요/I-NNG @B@ 관/B-NNG 광/I-NNG 지/I-NNG 와/B-JC @B@ 가/B-VA 까/I-VA:DIC 운/B-ETM:DIC @B@ 것/B-NNB @B@ 그/B-MAJ 리/I-MAJ 고/I-MAJ @B@ 맛/B-NNG 있/B-VA 는/B-ETM @B@ 아/B-NNG 침/I-NNG @B@ 식/B-NNG 사/I-NNG 였/B-VCP:DIC 어/B-EF 요/I-EF ./B-SF	큰@B-VA:DIC=크/VA+ㄴ/ETM 까운@I-VA:DIC=깝/VA*ㄴ/ETM 였|어/EF@B-VCP:DIC=이/VCP+었/EP	-
구어	klue-dp-v1_dev_01039_airbnb	무라노섬갈때도 근처에서 바로 수상버스 탈 수 있고요.	무라노섬/NNP*가/VV+ㄹ/ETM*때/NNG*도/JX 근처/NNG*에서/JKB 바로/MAG 수상/NNG*버스/NNG 타/VV+ㄹ/ETM 수/NNB 있/VV*고요/EF*./SF	무라노섬/NNP*갈/VV:DIC*때/NNG*도/JX 근처/NNG*에서/JKB 바로/MAG 수상/NNG*버스/NNG 탈/VV:DIC 수/NNB 있/VV*고요/EF*./SF	무/B-NNP 라/I-NNP 노/I-NNP 섬/I-NNP 갈/B-VV:DIC 때/B-NNG 도/B-JX @B@ 근/B-NNG 처/I-NNG 에/B-JKB 서/I-JKB @B@ 바/B-MAG 로/I-MAG @B@ 수/B-NNG 상/I-NNG 버/B-NNG 스/I-NNG @B@ 탈/B-VV:DIC @B@ 수/B-NNB @B@ 있/B-VV 고/B-EF 요/I-EF ./B-SF	갈|때/NNG@B-VV:DIC=가/VV+ㄹ/ETM 탈@B-VV:DIC=타/VV+ㄹ/ETM	-
구어	klue-dp-v1_dev_01040_airbnb	그리고 사랑스러운 강아지 록시가 있습니다.	그리고/MAJ 사랑/NNG*스럽/XSA*ㄴ/ETM 강아지/NNG 록시/NNP*가/JKS 있/VA*습니다/EF*./SF	그리고/MAJ 사랑/NNG*스러/XSA:DIC*운/ETM:DIC 강아지/NNG 록시/NNP*가/JKS 있/VA*습니다/EF*./SF	그/B-MAJ 리/I-MAJ 고/I-MAJ @B@ 사/B-NNG 랑/I-NNG 스/B-XSA 러/I-XSA:DIC 운/B-ETM:DIC @B@ 강/B-NNG 아/I-NNG 지/I-NNG @B@ 록/B-NNP 시/I-NNP 가/B-JKS @B@ 있/B-VA 습/B-EF 니/I-EF 다/I-EF ./B-SF	러운@I-XSA:DIC=럽/XSA*ㄴ/ETM	-
구어	klue-dp-v1_dev_01041_airbnb	네분정도 이용하시기에 적합한 크기입니다.	네/MM*분/NNB*정도/NNG 이용/NNG*하/XSV*시/EP*기/ETN*에/JKB 적합/NNG*하/XSA+ㄴ/ETM 크기/NNG*이/VCP+ㅂ/EF*니다/EF*./SF	네/MM*분/NNB*정도/NNG 이용/NNG*하/XSV*시/EP*기/ETN*에/JKB 적합/NNG*한/XSA:DIC 크기/NNG*입/VCP:DIC*니다/EF*./SF	네/B-MM 분/B-NNB 정/B-NNG 도/I-NNG @B@ 이/B-NNG 용/I-NNG 하/B-XSV 시/B-EP 기/B-ETN 에/B-JKB @B@ 적/B-NNG 합/I-NNG 한/B-XSA:DIC @B@ 크/B-NNG 기/I-NNG 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	한@B-XSA:DIC=하/XSA+ㄴ/ETM 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01042_airbnb	샌디에이고에 다시 간다면 나는 이곳에 머무를 것입니다.	샌디에이고/NNP*에/JKB 다시/MAG 가/VV+ㄴ/EC*다면/EC 나/NP*는/JX 이곳/NP*에/JKB 머무르/VV+ㄹ/ETM 것/NNB*이/VCP+ㅂ/EF*니다/EF*./SF	샌디에이고/NNP*에/JKB 다시/MAG 간/VV:DIC*다면/EC 나/NP*는/JX 이곳/NP*에/JKB 머무를/VV:DIC 것/NNB*입/VCP:DIC*니다/EF*./SF	샌/B-NNP 디/I-NNP 에/I-NNP 이/I-NNP 고/I-NNP 에/B-JKB @B@ 다/B-MAG 시/I-MAG @B@ 간/B-VV:DIC 다/I-EC 면/I-EC @B@ 나/B-NP 는/B-JX @B@ 이/B-NP 곳/I-NP 에/B-JKB @B@ 머/B-VV 무/I-VV 를/I-VV:DIC @B@ 것/B-NNB 입/B-VCP:DIC 니/I-EF 다/I-EF ./B-SF	간|다/EC@B-VV:DIC=가/VV+ㄴ/EC 를@I-VV:DIC=르/VV+ㄹ/ETM 입|니/EF@B-VCP:DIC=이/VCP+ㅂ/EF	-
구어	klue-dp-v1_dev_01043_airbnb	그리고 이불도 더움 그외에 호스트는 진짜좋앗어요!	그리고/MAJ 이불/NNG*도/JX 덥/VA*ㅁ/ETN 그/NP*외/NNG*에/JKB 호스트/NNG*는/JX 진짜/MAG*좋/VA*앗/EP*어요/EF*!/SF	그리고/MAJ 이불/NNG*도/JX 더/VA:DIC*움/ETN:DIC 그/NP*외/NNG*에/JKB 호스트/NNG*는/JX 진짜/MAG*좋/VA*앗/EP*어요/EF*!/SF	그/B-MAJ 리/I-MAJ 고/I-MAJ @B@ 이/B-NNG 불/I-NNG 도/B-JX @B@ 더/B-VA:DIC 움/B-ETN:DIC @B@ 그/B-NP 외/B-NNG 에/B-JKB @B@ 호/B-NNG 스/I-NNG 트/I-NNG 는/B-JX @B@ 진/B-MAG 짜/I-MAG 좋/B-VA 앗/B-EP 어/B-EF 요/I-EF !/B-SF	더움@B-VA:DIC=덥/VA*ㅁ/ETN	-
구어	klue-dp-v1_dev_01044_airbnb	발코니에서 바라보는 시내 모습도 좋구요.	발코니/NNG*에서/JKB 바라/VV+어/EC*보/VV*는/ETM 시내/NNG 모습/NNG*도/JX 좋/VA*구요/EF*./SF	발코니/NNG*에서/JKB 바라/VV:DIC*보/VV*는/ETM 시내/NNG 모습/NNG*도/JX 좋/VA*구요/EF*./SF	발/B-NNG 코/I-NNG 니/I-NNG 에/B-JKB 서/I-JKB @B@ 바/B-VV 라/I-VV:DIC 보/B-VV 는/B-ETM @B@ 시/B-NNG 내/I-NNG @B@ 모/B-NNG 습/I-NNG 도/B-JX @B@ 좋/B-VA 구/B-EF 요/I-EF ./B-SF	라|보/VV@I-VV:DIC=라/VV+어/EC	-
구어	klue-dp-v1_dev_01045_airbnb	미국 주택 감성은 확실히 느낄 수 있어요.	미국/NNP 주택/NNG 감성/NNG*은/JX 확실히/MAG 느끼/VV+ㄹ/ETM 수/NNB 있/VA*어요/EF*./SF	미국/NNP 주택/NNG 감성/NNG*은/JX 확실히/MAG 느낄/VV:DIC 수/NNB 있/VA*어요/EF*./SF	미/B-NNP 국/I-NNP @B@ 주/B-NNG 택/I-NNG @B@ 감/B-NNG 성/I-NNG 은/B-JX @B@ 확/B-MAG 실/I-MAG 히/I-MAG @B@ 느/B-VV 낄/I-VV:DIC @B@ 수/B-NNB @B@ 있/B-VA 어/B-EF 요/I-EF ./B-SF	낄@I-VV:DIC=끼/VV+ㄹ/ETM	-
구어	klue-dp-v1_dev_01046_airbnb	숙소 안에 필요한 것들이 모두 있고, 호스트가 매우 친절합니다.	숙소/NNG 안/NNG*에/JKB 필요/NNG*하/XSA+ㄴ/ETM 것/NNB*들/XSN*이/JKS 모두/MAG 있/VA*고/EC*,/SP 호스트/NNG*가/JKS 매우/MAG 친절/NNG*하/XSA+ㅂ/EF*니다/EF*./SF	숙소/NNG 안/NNG*에/JKB 필요/NNG*한/XSA:DIC 것/NNB*들/XSN*이/JKS 모두/MAG 있/VA*고/EC*,/SP 호스트/NNG*가/JKS 매우/MAG 친절/NNG*합/XSA:DIC*니다/EF*./SF	숙/B-NNG 소/I-NNG @B@ 안/B-NNG 에/B-JKB @B@ 필/B-NNG 요/I-NNG 한/B-XSA:DIC @B@ 것/B-NNB 들/B-XSN 이/B-JKS @B@ 모/B-MAG 두/I-MAG @B@ 있/B-VA 고/B-EC ,/B-SP @B@ 호/B-NNG 스/I-NNG 트/I-NNG 가/B-JKS @B@ 매/B-MAG 우/I-MAG @B@ 친/B-NNG 절/I-NNG 합/B-XSA:DIC 니/I-EF 다/I-EF ./B-SF	한@B-XSA:DIC=하/XSA+ㄴ/ETM 합|니/EF@B-XSA:DIC=하/XSA+ㅂ/EF	-
구어	klue-dp-v1_dev_01047_airbnb	다시 로마에 가도 이 숙소를 선택할거에요!	다시/MAG 로마/NNP*에/JKB 가/VV+아/EC*도/EC 이/MM 숙소/NNG*를/JKO 선택/NNG*하/XSV+ㄹ/ETM*것/NNB+이/VCP*에요/EF*!/SF	다시/MAG 로마/NNP*에/JKB 가/VV:DIC*도/EC 이/MM 숙소/NNG*를/JKO 선택/NNG*할/XSV:DIC*거/NNB:DIC*에요/EF*!/SF	다/B-MAG 시/I-MAG @B@ 로/B-NNP 마/I-NNP 에/B-JKB @B@ 가/B-VV:DIC 도/I-EC @B@ 이/B-MM @B@ 숙/B-NNG 소/I-NNG 를/B-JKO @B@ 선/B-NNG 택/I-NNG 할/B-XSV:DIC 거/B-NNB:DIC 에/B-EF 요/I-EF !/B-SF	가|도/EC@B-VV:DIC=가/VV+아/EC 할거|에/EF@B-XSV:DIC=하/XSV+ㄹ/ETM*것/NNB+이/VCP	-
구어	klue-dp-v1_dev_01048_airbnb	근처에있는 빨래방은 드라이클리닝만 가능하고 좀 비쌉니다.	근처/NNG*에/JKB*있/VA*는/ETM 빨래/NNG*방/NNG*은/JX 드라이/NNG*클리닝/NNG*만/JX 가능/NNG*하/XSA*고/EC 좀/MAG 비싸/VA+ㅂ/EF*니다/EF*./SF	근처/NNG*에/JKB*있/VA*는/ETM 빨래/NNG*방/NNG*은/JX 드라이/NNG*클리닝/NNG*만/JX 가능/NNG*하/XSA*고/EC 좀/MAG 비쌉/VA:DIC*니다/EF*./SF	근/B-NNG 처/I-NNG 에/B-JKB 있/B-VA 는/B-ETM @B@ 빨/B-NNG 래/I-NNG 방/B-NNG 은/B-JX @B@ 드/B-NNG 라/I-NNG 이/I-NNG 클/B-NNG 리/I-NNG 닝/I-NNG 만/B-JX @B@ 가/B-NNG 능/I-NNG 하/B-XSA 고/B-EC @B@ 좀/B-MAG @B@ 비/B-VA 쌉/I-VA:DIC 니/I-EF 다/I-EF ./B-SF	쌉|니/EF@I-VA:DIC=싸/VA+ㅂ/EF	-
구어	klue-dp-v1_dev_01049_airbnb	저 외에 위치나 가격, 의사소통, 숙소 청결도는 최고였습니다!	저/NP 외/NNB*에/JKB 위치/NNG*나/JC 가격/NNG*,/SP 의사/NNG*소통/NNG*,/SP 숙소/NNG 청결도/NNG*는/JX 최고/NNG*이/VCP+었/EP*습니다/EF*!/SF	저/NP 외/NNB*에/JKB 위치/NNG*나/JC 가격/NNG*,/SP 의사/NNG*소통/NNG*,/SP 숙소/NNG 청결도/NNG*는/JX 최고/NNG*였/VCP:DIC*습니다/EF*!/SF	저/B-NP @B@ 외/B-NNB 에/B-JKB @B@ 위/B-NNG 치/I-NNG 나/B-JC @B@ 가/B-NNG 격/I-NNG ,/B-SP @B@ 의/B-NNG 사/I-NNG 소/B-NNG 통/I-NNG ,/B-SP @B@ 숙/B-NNG 소/I-NNG @B@ 청/B-NNG 결/I-NNG 도/I-NNG 는/B-JX @B@ 최/B-NNG 고/I-NNG 였/B-VCP:DIC 습/B-EF 니/I-EF 다/I-EF !/B-SF	였|습/EF@B-VCP:DIC=이/VCP+었/EP	-
구어	klue-dp-v1_dev_01050_airbnb	치안 상태는 좋은 편이지만 밤에 돌아다니는 것은 비추합니다.	치안/NNG 상태/NNG*는/JX 좋/VA*은/ETM 편/NNB*이/VCP*지만/EC 밤/NNG*에/JKB 돌/VV*아/EC*다니/VV*는/ETM 것/NNB*은/JX 비추/NNG*하/XSA+ㅂ/EF*니다/EF*./SF	치안/NNG 상태/NNG*는/JX 좋/VA*은/ETM 편/NNB*이/VCP*지만/EC 밤/NNG*에/JKB 돌/VV*아/EC*다니/VV*는/ETM 것/NNB*은/JX 비추/NNG*합/XSA:DIC*니다/EF*./SF	치/B-NNG 안/I-NNG @B@ 상/B-NNG 태/I-NNG 는/B-JX @B@ 좋/B-VA 은/B-ETM @B@ 편/B-NNB 이/B-VCP 지/B-EC 만/I-EC @B@ 밤/B-NNG 에/B-JKB @B@ 돌/B-VV 아/B-EC 다/B-VV 니/I-VV 는/B-ETM @B@ 것/B-NNB 은/B-JX @B@ 비/B-NNG 추/I-NNG 합/B-XSA:DIC 니/I-EF 다/I-EF ./B-SF	합|니/EF@B-XSA:DIC=하/XSA+ㅂ/EF	-
구어	klue-dp-v1_dev_01051_airbnb	대중교통과도 가깝고, 호스트도 친절합니다.	대중/NNG*교통/NNG*과/JKB*도/JX 가깝/VA*고/EC*,/SP 호스트/NNG*도/JX 친절/NNG*하/XSA+ㅂ/EF*니다/EF*./SF	대중/NNG*교통/NNG*과/JKB*도/JX 가깝/VA*고/EC*,/SP 호스트/NNG*도/JX 친절/NNG*합/XSA:DIC*니다/EF*./SF	대/B-NNG 중/I-NNG 교/B-NNG 통/I-NNG 과/B-JKB 도/B-JX @B@ 가/B-VA 깝/I-VA 고/B-EC ,/B-SP @B@ 호/B-NNG 스/I-NNG 트/I-NNG 도/B-JX @B@ 친/B-NNG 절/I-NNG 합/B-XSA:DIC 니/I-EF 다/I-EF ./B-SF	합|니/EF@B-XSA:DIC=하/XSA+ㅂ/EF	-
구어	klue-dp-v1_dev_01052_airbnb	에펠탑도 도보로 천천히 30분정도 걸으면 도착해요!	에펠탑/NNP*도/JX 도보/NNG*로/JKB 천천히/MAG 30/SN*분/NNB*정도/NNG 걷/VV*으면/EC 도착/NNG*하/XSV+아/EF*요/EF*!/SF	에펠탑/NNP*도/JX 도보/NNG*로/JKB 천천히/MAG 30/SN*분/NNB*정도/NNG 걸/VV:DIC*으면/EC 도착/NNG*해/XSV:DIC*요/EF*!/SF	에/B-NNP 펠/I-NNP 탑/I-NNP 도/B-JX @B@ 도/B-NNG 보/I-NNG 로/B-JKB @B@ 천/B-MAG 천/I-MAG 히/I-MAG @B@ 3/B-SN 0/I-SN 분/B-NNB 정/B-NNG 도/I-NNG @B@ 걸/B-VV:DIC 으/B-EC 면/I-EC @B@ 도/B-NNG 착/I-NNG 해/B-XSV:DIC 요/I-EF !/B-SF	걸|으/EC@B-VV:DIC=걷/VV 해|요/EF@B-XSV:DIC=하/XSV+아/EF	-
